timestamp,PV_obs,GHI,DNI,DHI,SA,SZ,CO,Temp
03/09/2020 12:00,0.4,384,21,369,172,46,43.9,17.3
03/09/2020 13:00,0.4,576,534,222,152,48,11.3,17.6
03/09/2020 14:00,0.9,347,121,280,135,54,38.4,17.7
03/09/2020 15:00,1.2,400,503,161,119,61,11.2,17
03/09/2020 16:00,0.8,302,631,81,105,69,2.2,16
03/09/2020 17:00,0.5,156,509,49,93,78,0.3,15.1
03/09/2020 18:00,0.2,26,63,19,81,87,7.7,14.1
03/09/2020 19:00,0,0,0,0,69,96,0.3,13
03/09/2020 20:00,0,0,0,0,56,104,27.3,12.3
03/09/2020 21:00,0,0,0,0,42,111,48.9,12.2
03/09/2020 22:00,0,0,0,0,27,116,43.4,11.9
03/09/2020 23:00,0,0,0,0,11,119,40.7,11.5
04/09/2020 00:00,0,0,0,0,-6,119,39,11.1
04/09/2020 01:00,0,0,0,0,-23,117,40.3,10.7
04/09/2020 02:00,0,0,0,0,-39,112,43,10.3
04/09/2020 03:00,0,0,0,0,-53,106,39.9,9.8
04/09/2020 04:00,0,0,0,0,-66,98,41.6,9.3
04/09/2020 05:00,0,5,0,5,-78,90,44.3,9.2
04/09/2020 06:00,0,59,0,59,-90,81,47,10.1
04/09/2020 07:00,0,149,27,141,-102,72,43.6,11.5
04/09/2020 08:00,0.1,255,76,219,-116,63,38.5,12.6
04/09/2020 09:00,0.2,354,83,308,-130,56,34,13.6
04/09/2020 10:00,0.7,329,19,317,-148,50,47.7,14.4
04/09/2020 11:00,1.1,355,0,355,-167,46,47.7,14.5
04/09/2020 12:00,1,287,0,287,172,46,57.8,14.4
04/09/2020 13:00,0.7,365,0,365,152,49,43,14.6
04/09/2020 14:00,0.6,350,4,347,135,54,37.6,14.7
04/09/2020 15:00,0.5,227,0,227,119,61,48.2,14.4
04/09/2020 16:00,0.7,146,0,146,106,70,50.1,14
04/09/2020 17:00,0.4,108,60,96,93,79,24.5,13.3
04/09/2020 18:00,0.3,15,0,15,81,88,38.1,11.9
04/09/2020 19:00,0.1,0,0,0,69,96,51.3,10.5
04/09/2020 20:00,0,0,0,0,56,104,43.9,9.7
04/09/2020 21:00,0,0,0,0,42,111,36.1,9.3
04/09/2020 22:00,0,0,0,0,27,116,22.8,9.1
04/09/2020 23:00,0,0,0,0,11,119,37.3,9.1
05/09/2020 00:00,0,0,0,0,-6,120,1,9.1
05/09/2020 01:00,0,0,0,0,-23,117,0,9.3
05/09/2020 02:00,0,0,0,0,-39,113,0,9.2
05/09/2020 03:00,0,0,0,0,-53,106,0.2,8.8
05/09/2020 04:00,0,0,0,0,-66,98,0.9,8.6
05/09/2020 05:00,0,10,41,7,-78,90,6.2,8.7
05/09/2020 06:00,0,98,204,62,-90,81,12.3,9.4
05/09/2020 07:00,0,176,189,126,-103,72,29.2,10.8
05/09/2020 08:00,0,146,0,146,-116,64,63.8,12.2
05/09/2020 09:00,0.3,210,28,193,-131,56,62.1,13.3
05/09/2020 10:00,0.3,402,218,260,-148,50,36.2,14
05/09/2020 11:00,0.3,323,15,313,-167,47,52.1,14.5
05/09/2020 12:00,0.8,460,142,362,172,46,32.1,14.7
05/09/2020 13:00,1.1,456,239,298,152,49,28.8,15
05/09/2020 14:00,0.9,296,24,283,135,55,46,14.7
05/09/2020 15:00,1.1,250,163,168,119,62,44.5,14.2
05/09/2020 16:00,0.7,207,112,169,106,70,28.6,14
05/09/2020 17:00,0.4,112,169,86,93,79,18,13
05/09/2020 18:00,0,20,50,15,81,88,32,11.3
05/09/2020 19:00,0.1,0,0,0,69,97,43.9,10
05/09/2020 20:00,0,0,0,0,56,105,52,9.4
05/09/2020 21:00,0,0,0,0,43,112,57.5,9.3
05/09/2020 22:00,0,0,0,0,27,117,47.2,9.3
05/09/2020 23:00,0,0,0,0,11,120,41.8,9.1
06/09/2020 00:00,0,0,0,0,-7,120,17.3,9
06/09/2020 01:00,0,0,0,0,-23,118,43.2,9.3
06/09/2020 02:00,0,0,0,0,-39,113,28.9,10
06/09/2020 03:00,0,0,0,0,-53,106,59,10.5
06/09/2020 04:00,0,0,0,0,-66,99,74.3,10.1
06/09/2020 05:00,0,5,0,5,-79,90,60.6,9.4
06/09/2020 06:00,0,62,0,62,-91,81,39.2,9.9
06/09/2020 07:00,0,139,12,135,-103,72,45.1,11.4
06/09/2020 08:00,0,179,18,173,-116,64,53.3,12.9
06/09/2020 09:00,0.2,328,90,276,-131,56,38.3,14.1
06/09/2020 10:00,0.5,374,35,352,-148,51,39.2,15.2
06/09/2020 11:00,0.6,423,194,289,-167,47,36.6,15.9
06/09/2020 12:00,1.3,426,121,343,172,47,36.2,16.2
06/09/2020 13:00,0.9,244,0,244,152,50,61.1,16.3
06/09/2020 14:00,1.1,352,136,275,135,55,34.9,15.8
06/09/2020 15:00,0.9,314,122,257,119,62,26.7,15.5
06/09/2020 16:00,0.4,230,225,159,106,70,19.2,15.4
06/09/2020 17:00,0.4,138,457,48,93,79,1.9,14.2
06/09/2020 18:00,0.3,20,68,14,82,88,2.7,12.5
06/09/2020 19:00,0.1,0,0,0,69,97,3.6,11.3
06/09/2020 20:00,0,0,0,0,57,105,54.6,10.7
06/09/2020 21:00,0,0,0,0,43,112,19.5,10.4
06/09/2020 22:00,0,0,0,0,27,117,45,10.1
06/09/2020 23:00,0,0,0,0,11,120,85,9.9
07/09/2020 00:00,0,0,0,0,-7,120,76.6,9.9
07/09/2020 01:00,0,0,0,0,-24,118,65.3,9.8
07/09/2020 02:00,0,0,0,0,-39,113,67.8,9.4
07/09/2020 03:00,0,0,0,0,-54,107,73.2,9.2
07/09/2020 04:00,0,0,0,0,-67,99,74.4,9.1
07/09/2020 05:00,0,1,0,1,-79,90,95.3,9.7
07/09/2020 06:00,0,23,0,23,-91,81,72.7,10.8
07/09/2020 07:00,0,56,0,56,-103,73,76.8,11.3
07/09/2020 08:00,0,106,0,106,-116,64,72.8,11.4
07/09/2020 09:00,0,242,0,242,-131,57,51.7,12.3
07/09/2020 10:00,0.1,237,0,237,-148,51,60,13
07/09/2020 11:00,0.5,238,0,238,-168,48,62.4,13.5
07/09/2020 12:00,0.6,198,0,198,172,47,69,14.1
07/09/2020 13:00,0.6,205,0,205,152,50,65.6,14.3
07/09/2020 14:00,0.4,207,0,207,135,55,59.7,14.5
07/09/2020 15:00,0.2,206,0,206,120,62,48.6,14.8
07/09/2020 16:00,0.2,130,0,130,106,71,50.7,15
07/09/2020 17:00,0.2,61,0,61,94,80,50.9,15
07/09/2020 18:00,0.1,11,0,11,82,89,40.9,14.8
07/09/2020 19:00,0,0,0,0,70,97,62.5,14.6
07/09/2020 20:00,0,0,0,0,57,105,77,14.6
07/09/2020 21:00,0,0,0,0,43,112,96.4,14.7
07/09/2020 22:00,0,0,0,0,27,117,94.6,14.7
07/09/2020 23:00,0,0,0,0,11,120,93.7,14.7
08/09/2020 00:00,0,0,0,0,-7,121,75.4,14.6
08/09/2020 01:00,0,0,0,0,-24,118,73.5,14.7
08/09/2020 02:00,0,0,0,0,-40,114,38.2,14.6
08/09/2020 03:00,0,0,0,0,-54,107,33.6,14.5
08/09/2020 04:00,0,0,0,0,-67,99,37,14.8
08/09/2020 05:00,0,6,14,5,-79,91,24.1,14.7
08/09/2020 06:00,0,44,21,42,-91,82,52.2,15
08/09/2020 07:00,0,100,0,100,-104,73,58.4,16.3
08/09/2020 08:00,0,160,0,160,-117,64,58.1,17.7
08/09/2020 09:00,0.1,197,0,197,-132,57,60.9,18.6
08/09/2020 10:00,0.2,238,4,236,-149,51,60,19
08/09/2020 11:00,0.4,464,216,318,-168,48,27.6,20.3
08/09/2020 12:00,0.4,486,211,344,172,48,23.8,21.7
08/09/2020 13:00,0.8,446,172,340,153,50,25,22
08/09/2020 14:00,1.1,502,655,131,135,56,2.8,21.9
08/09/2020 15:00,0.9,282,108,229,120,63,30.6,20.8
08/09/2020 16:00,0.8,156,13,152,106,71,41.1,20
08/09/2020 17:00,0.4,98,189,71,94,80,14,19.4
08/09/2020 18:00,0.2,13,39,9,82,89,34.8,18.3
08/09/2020 19:00,0,0,0,0,70,98,45.6,17.6
08/09/2020 20:00,0,0,0,0,57,106,50.9,17.1
08/09/2020 21:00,0,0,0,0,43,113,40.7,16.9
08/09/2020 22:00,0,0,0,0,27,118,29.3,17
08/09/2020 23:00,0,0,0,0,10,121,37.7,16.9
09/09/2020 00:00,0,0,0,0,-7,121,39.5,16.7
09/09/2020 01:00,0,0,0,0,-24,119,37.6,16.3
09/09/2020 02:00,0,0,0,0,-40,114,43.4,16.2
09/09/2020 03:00,0,0,0,0,-54,107,45.1,16.2
09/09/2020 04:00,0,0,0,0,-67,100,42.8,16
09/09/2020 05:00,0,5,7,4,-80,91,28.8,15.9
09/09/2020 06:00,0,36,0,36,-92,82,59.9,16
09/09/2020 07:00,0,96,0,96,-104,73,61.4,15
09/09/2020 08:00,0,256,104,206,-117,65,36.2,14.5
09/09/2020 09:00,0,494,662,136,-132,57,6,15.1
09/09/2020 10:00,0.5,624,872,81,-149,52,0.4,15.6
09/09/2020 11:00,1.5,616,647,187,-168,48,8.8,16
09/09/2020 12:00,1.6,472,162,363,172,48,30.2,16.2
09/09/2020 13:00,1.8,558,550,212,153,51,11.5,16
09/09/2020 14:00,1.5,489,560,181,135,56,10.2,15.8
09/09/2020 15:00,1,359,369,189,120,63,15.9,15.5
09/09/2020 16:00,1.2,236,352,132,106,71,13.5,14.9
09/09/2020 17:00,0.4,122,429,46,94,80,0.5,13.7
09/09/2020 18:00,0.1,14,57,9,82,89,0.2,12.1
09/09/2020 19:00,0,0,0,0,70,98,23.1,11
09/09/2020 20:00,0,0,0,0,57,106,44.4,10.3
09/09/2020 21:00,0,0,0,0,43,113,20.2,9.8
09/09/2020 22:00,0,0,0,0,27,118,1.8,9.4
09/09/2020 23:00,0,0,0,0,10,121,2.1,9.1
10/09/2020 00:00,0,0,0,0,-7,121,24.2,8.7
10/09/2020 01:00,0,0,0,0,-24,119,38.2,8.4
10/09/2020 02:00,0,0,0,0,-40,114,33.6,8.1
10/09/2020 03:00,0,0,0,0,-54,108,42.8,7.8
10/09/2020 04:00,0,0,0,0,-68,100,53.5,7.8
10/09/2020 05:00,0,2,0,2,-80,91,63.3,8.5
10/09/2020 06:00,0,28,0,28,-92,82,67,9.6
10/09/2020 07:00,0,75,0,75,-104,73,68.5,10.3
10/09/2020 08:00,0,143,0,143,-117,65,61.9,11
10/09/2020 09:00,0,181,0,181,-132,58,64,12.1
10/09/2020 10:00,0.3,230,0,230,-149,52,61.3,13.2
10/09/2020 11:00,0.3,223,0,223,-168,49,65.6,13.6
10/09/2020 12:00,0.4,216,0,216,172,48,66.6,13.7
10/09/2020 13:00,0.3,224,0,224,153,51,62.3,13.9
10/09/2020 14:00,0.3,236,0,236,135,56,53.1,14
10/09/2020 15:00,0.3,203,0,203,120,64,47,14.2
10/09/2020 16:00,0.5,139,0,139,107,72,41.5,14
10/09/2020 17:00,0.2,70,23,67,94,81,23,12.9
10/09/2020 18:00,0.2,4,0,4,82,90,84.2,12
10/09/2020 19:00,0,0,0,0,70,98,73.1,11.3
10/09/2020 20:00,0,0,0,0,57,107,66.4,10.1
10/09/2020 21:00,0,0,0,0,43,113,76.5,9
10/09/2020 22:00,0,0,0,0,27,119,93.2,8.4
10/09/2020 23:00,0,0,0,0,10,122,87.7,8.4
11/09/2020 00:00,0,0,0,0,-7,122,68.3,8.6
11/09/2020 01:00,0,0,0,0,-24,119,77,8.6
11/09/2020 02:00,0,0,0,0,-40,115,63,8.5
11/09/2020 03:00,0,0,0,0,-55,108,81.1,8.5
11/09/2020 04:00,0,0,0,0,-68,100,83,8.6
11/09/2020 05:00,0,1,0,1,-80,91,63.3,8.8
11/09/2020 06:00,0,32,0,32,-92,82,50,9.7
11/09/2020 07:00,0,74,0,74,-104,74,54.6,11
11/09/2020 08:00,0,136,0,136,-118,65,53.7,12.7
11/09/2020 09:00,0.3,219,0,219,-133,58,49.1,14.2
11/09/2020 10:00,0.3,338,4,335,-150,52,37.5,14.8
11/09/2020 11:00,0.2,331,6,327,-168,49,45.8,15.1
11/09/2020 12:00,0.7,395,15,385,172,49,36,15.5
11/09/2020 13:00,1,415,96,358,153,52,27.5,15.6
11/09/2020 14:00,0.6,464,498,192,135,57,5,15.5
11/09/2020 15:00,0.7,326,293,195,120,64,11.8,15.5
11/09/2020 16:00,0.8,219,344,113,107,72,3.3,15
11/09/2020 17:00,0.5,85,141,61,94,81,4.3,14
11/09/2020 18:00,0.2,6,0,6,82,90,52.9,12.9
11/09/2020 19:00,0,0,0,0,70,99,61.3,12.2
11/09/2020 20:00,0,0,0,0,57,107,80.5,12.2
11/09/2020 21:00,0,0,0,0,43,114,86.6,12.6
11/09/2020 22:00,0,0,0,0,27,119,84.9,13.1
11/09/2020 23:00,0,0,0,0,10,122,97,13.2
12/09/2020 00:00,0,0,0,0,-7,122,94.5,13.2
12/09/2020 01:00,0,0,0,0,-25,120,84,13.1
12/09/2020 02:00,0,0,0,0,-41,115,71.5,12.8
12/09/2020 03:00,0,0,0,0,-55,108,36.3,12.4
12/09/2020 04:00,0,0,0,0,-68,100,41.5,11.3
12/09/2020 05:00,0,3,0,3,-80,92,46.1,10
12/09/2020 06:00,0,72,211,40,-92,83,16.5,10.2
12/09/2020 07:00,0,224,543,72,-105,74,0.6,11.6
12/09/2020 08:00,0.1,366,653,94,-118,65,0.5,13
12/09/2020 09:00,0.6,481,676,125,-133,58,1.7,14.2
12/09/2020 10:00,1.1,577,746,123,-150,53,1.1,15.1
12/09/2020 11:00,1.5,633,807,108,-169,49,0,15.6
12/09/2020 12:00,1.3,603,667,167,172,49,5.1,15.4
12/09/2020 13:00,1.6,592,784,108,153,52,0,15.6
12/09/2020 14:00,1.4,502,723,111,135,57,0,16.2
12/09/2020 15:00,1.3,380,638,102,120,64,0,16
12/09/2020 16:00,1.1,225,397,99,107,73,4.8,15.3
12/09/2020 17:00,0.6,77,127,56,94,81,17.4,14.1
12/09/2020 18:00,0.1,4,0,4,82,90,62.6,12.9
12/09/2020 19:00,0,0,0,0,70,99,61.6,12.3
12/09/2020 20:00,0,0,0,0,57,107,51,12.2
12/09/2020 21:00,0,0,0,0,43,114,31.2,11.7
12/09/2020 22:00,0,0,0,0,27,119,55.2,11.2
12/09/2020 23:00,0,0,0,0,10,122,89.2,11.2
13/09/2020 00:00,0,0,0,0,-8,123,89.4,11.5
13/09/2020 01:00,0,0,0,0,-25,120,86,11.8
13/09/2020 02:00,0,0,0,0,-41,115,88.6,11.9
13/09/2020 03:00,0,0,0,0,-55,108,84.2,11.9
13/09/2020 04:00,0,0,0,0,-68,101,76.6,12
13/09/2020 05:00,0,1,0,1,-81,92,83.2,12.3
13/09/2020 06:00,0,44,5,43,-93,83,41.6,13.4
13/09/2020 07:00,0,201,376,92,-105,74,4.1,14.9
13/09/2020 08:00,0,351,583,110,-118,66,0,16.3
13/09/2020 09:00,0.4,476,669,125,-133,58,0,17.5
13/09/2020 10:00,1.1,565,706,138,-150,53,0,18.6
13/09/2020 11:00,1.2,613,721,147,-169,50,0,19.5
13/09/2020 12:00,1.6,616,721,148,172,50,0,20.2
13/09/2020 13:00,1.7,571,695,147,153,52,0,20.4
13/09/2020 14:00,1.5,488,667,131,135,58,0,20.4
13/09/2020 15:00,1.3,375,640,101,120,65,0,20.2
13/09/2020 16:00,1,236,542,75,107,73,0,19.7
13/09/2020 17:00,0.6,95,336,42,95,82,0,18.4
13/09/2020 18:00,0,7,23,5,83,91,0,16.8
13/09/2020 19:00,0,0,0,0,70,100,0,15.6
13/09/2020 20:00,0,0,0,0,57,108,0,14.7
13/09/2020 21:00,0,0,0,0,43,115,0,14.3
13/09/2020 22:00,0,0,0,0,27,120,0,14.1
13/09/2020 23:00,0,0,0,0,10,123,0,13.7
14/09/2020 00:00,0,0,0,0,-8,123,0.4,13.3
14/09/2020 01:00,0,0,0,0,-25,120,1.2,12.9
14/09/2020 02:00,0,0,0,0,-41,115,0.3,12.7
14/09/2020 03:00,0,0,0,0,-56,109,0.9,12.4
14/09/2020 04:00,0,0,0,0,-69,101,8.7,12.2
14/09/2020 05:00,0,3,8,2,-81,92,2,11.9
14/09/2020 06:00,0,75,242,40,-93,83,4.4,12.4
14/09/2020 07:00,0,223,571,66,-105,74,0,13.8
14/09/2020 08:00,0.1,370,695,87,-119,66,0,15.7
14/09/2020 09:00,0.6,496,763,100,-133,59,0,17.5
14/09/2020 10:00,1.2,587,796,111,-150,53,0,19.2
14/09/2020 11:00,1.5,634,806,117,-169,50,0,20.7
14/09/2020 12:00,1.7,635,806,116,172,50,0,21.8
14/09/2020 13:00,1.7,591,791,112,153,53,0,22.3
14/09/2020 14:00,1.5,506,758,104,136,58,0,22.6
14/09/2020 15:00,1.4,383,694,90,121,65,0,22.6
14/09/2020 16:00,1.1,237,571,71,107,73,0,21.9
14/09/2020 17:00,0.5,89,296,41,95,82,7.1,20
14/09/2020 18:00,0.1,3,0,3,83,91,68.2,17.9
14/09/2020 19:00,0,0,0,0,70,100,4.4,16.9
14/09/2020 20:00,0,0,0,0,57,108,0.2,16.3
14/09/2020 21:00,0,0,0,0,43,115,0.8,15.9
14/09/2020 22:00,0,0,0,0,27,120,0,15.6
14/09/2020 23:00,0,0,0,0,10,123,44.7,15.3
15/09/2020 00:00,0,0,0,0,-8,123,45.8,14.9
15/09/2020 01:00,0,0,0,0,-25,121,11.3,14.9
15/09/2020 02:00,0,0,0,0,-41,116,0,14.8
15/09/2020 03:00,0,0,0,0,-56,109,0,14.5
15/09/2020 04:00,0,0,0,0,-69,101,0,14.4
15/09/2020 05:00,0,1,0,1,-81,92,3.7,14.2
15/09/2020 06:00,0,42,36,38,-93,83,31.8,14.7
15/09/2020 07:00,0,122,25,114,-106,75,38.2,16.2
15/09/2020 08:00,0,243,35,229,-119,66,26.2,18
15/09/2020 09:00,0.2,357,215,240,-134,59,21.5,19.5
15/09/2020 10:00,0.8,537,636,159,-151,54,0,20.6
15/09/2020 11:00,1,583,653,168,-169,50,0,21.7
15/09/2020 12:00,1.3,581,635,176,171,50,0.8,22.6
15/09/2020 13:00,1.6,456,283,285,153,53,15.9,23.2
15/09/2020 14:00,1.4,383,282,232,136,58,16.2,23.5
15/09/2020 15:00,1.1,215,41,197,121,65,38.2,23.4
15/09/2020 16:00,0.7,66,0,66,107,74,69.2,22.2
15/09/2020 17:00,0.3,29,0,29,95,83,52.9,20.2
15/09/2020 18:00,0.1,2,0,2,83,92,57,18.7
15/09/2020 19:00,0,0,0,0,71,100,70.8,18
15/09/2020 20:00,0,0,0,0,58,108,65.9,17.6
15/09/2020 21:00,0,0,0,0,43,115,43.1,17
15/09/2020 22:00,0,0,0,0,27,121,13.5,16.2
15/09/2020 23:00,0,0,0,0,10,123,2.8,15.5
16/09/2020 00:00,0,0,0,0,-8,124,1.5,15
16/09/2020 01:00,0,0,0,0,-26,121,0,14.6
16/09/2020 02:00,0,0,0,0,-42,116,0,14.4
16/09/2020 03:00,0,0,0,0,-56,109,25.7,14.2
16/09/2020 04:00,0,0,0,0,-69,101,48.1,14.1
16/09/2020 05:00,0,1,0,1,-82,93,42.5,13.9
16/09/2020 06:00,0,23,0,23,-94,84,56,14.3
16/09/2020 07:00,0,78,0,78,-106,75,60.8,15.7
16/09/2020 08:00,0,229,12,224,-119,67,31.2,17.3
16/09/2020 09:00,0.2,260,0,260,-134,59,42.4,18.1
16/09/2020 10:00,0.2,292,13,284,-151,54,45.9,18.6
16/09/2020 11:00,0.5,345,23,331,-169,51,40.5,19.1
16/09/2020 12:00,0.5,256,0,256,171,51,54.7,19.5
16/09/2020 13:00,0.7,246,0,246,153,53,52.5,19.4
16/09/2020 14:00,0.6,186,0,186,136,59,56.2,19.1
16/09/2020 15:00,0.7,165,0,165,121,66,47.8,18.4
16/09/2020 16:00,0.4,111,0,111,107,74,38.3,17.4
16/09/2020 17:00,0.3,42,0,42,95,83,34.4,15.6
16/09/2020 18:00,0.1,1,0,1,83,92,70.3,13.8
16/09/2020 19:00,0,0,0,0,71,101,58.9,12.8
16/09/2020 20:00,0,0,0,0,58,109,16.1,12.2
16/09/2020 21:00,0,0,0,0,43,116,52,11.7
16/09/2020 22:00,0,0,0,0,27,121,1.3,11.3
16/09/2020 23:00,0,0,0,0,10,124,38.8,10.8
17/09/2020 00:00,0,0,0,0,-8,124,68.2,10.4
17/09/2020 01:00,0,0,0,0,-26,121,66,10.1
17/09/2020 02:00,0,0,0,0,-42,116,70.2,9.9
17/09/2020 03:00,0,0,0,0,-56,110,71,9.7
17/09/2020 04:00,0,0,0,0,-70,102,78.6,9.5
17/09/2020 05:00,0,1,0,1,-82,93,76.2,9.3
17/09/2020 06:00,0,42,24,40,-94,84,26.9,9.8
17/09/2020 07:00,0,135,3,134,-106,75,31,11.1
17/09/2020 08:00,0,266,209,175,-120,67,24.1,12.7
17/09/2020 09:00,0.2,458,642,132,-134,60,1.7,14
17/09/2020 10:00,0.4,558,742,124,-151,54,0,15
17/09/2020 11:00,1.4,609,771,126,-169,51,0,16
17/09/2020 12:00,1.5,611,770,127,171,51,0,16.8
17/09/2020 13:00,1.7,567,753,123,153,54,0,17.3
17/09/2020 14:00,1.5,480,716,113,136,59,0,17.6
17/09/2020 15:00,1.3,359,646,98,121,66,0,17.4
17/09/2020 16:00,1,215,519,74,108,74,0,16.6
17/09/2020 17:00,0.5,75,267,37,95,83,0,14.8
17/09/2020 18:00,0.1,2,6,2,83,92,8.4,12.9
17/09/2020 19:00,0,0,0,0,71,101,6.8,11.9
17/09/2020 20:00,0,0,0,0,58,109,22.7,11.2
17/09/2020 21:00,0,0,0,0,43,116,3.3,10.5
17/09/2020 22:00,0,0,0,0,27,121,5.3,10
17/09/2020 23:00,0,0,0,0,10,124,0,9.5
18/09/2020 00:00,0,0,0,0,-8,124,0,9
18/09/2020 01:00,0,0,0,0,-26,122,0,8.7
18/09/2020 02:00,0,0,0,0,-42,117,0,8.3
18/09/2020 03:00,0,0,0,0,-57,110,0,7.8
18/09/2020 04:00,0,0,0,0,-70,102,8.6,7.7
18/09/2020 05:00,0,1,0,1,-82,93,20.6,7.7
18/09/2020 06:00,0,29,8,27,-94,84,47,8.4
18/09/2020 07:00,0,103,46,94,-107,75,40.1,10
18/09/2020 08:00,0,171,0,171,-120,67,49.6,11.7
18/09/2020 09:00,0.4,307,81,263,-135,60,35.3,13
18/09/2020 10:00,0.5,534,579,198,-151,55,5.6,14.1
18/09/2020 11:00,0.7,613,753,145,-170,52,0.8,15.3
18/09/2020 12:00,1.4,625,809,121,171,51,0,16.3
18/09/2020 13:00,1.6,582,809,110,153,54,0,16.7
18/09/2020 14:00,1.6,494,782,98,136,60,0,16.7
18/09/2020 15:00,1.4,369,712,85,121,67,0,16.2
18/09/2020 16:00,1.1,222,587,65,108,75,0,15
18/09/2020 17:00,0.5,72,258,35,95,84,10.2,13
18/09/2020 18:00,0.1,1,0,1,83,93,34,11.2
18/09/2020 19:00,0,0,0,0,71,101,0.7,10.2
18/09/2020 20:00,0,0,0,0,58,110,0,10
18/09/2020 21:00,0,0,0,0,44,117,17.2,10
18/09/2020 22:00,0,0,0,0,27,122,44.6,10
18/09/2020 23:00,0,0,0,0,10,125,52.3,9.9
19/09/2020 00:00,0,0,0,0,-8,125,5.9,9.7
19/09/2020 01:00,0,0,0,0,-26,122,0,9.8
19/09/2020 02:00,0,0,0,0,-42,117,1.7,9.8
19/09/2020 03:00,0,0,0,0,-57,110,21.5,9.7
19/09/2020 04:00,0,0,0,0,-70,102,46.3,9.7
19/09/2020 05:00,0,1,1,1,-83,93,30.4,10
19/09/2020 06:00,0,58,196,34,-95,84,1.4,10.4
19/09/2020 07:00,0,148,133,120,-107,76,22.9,11.7
19/09/2020 08:00,0,316,437,140,-120,67,10,13.3
19/09/2020 09:00,0.3,468,716,113,-135,60,1.2,14.6
